User @,Comment Text,Time,Likes,Url
2foley,what color are those,13-11-2023,4,https://www.tiktok.com/@tussalty/video/7291715930495651118
2foley,is it like a silver?,13-11-2023,0,https://www.tiktok.com/@tussalty/video/7291715930495651118
sajtoszsomle18,bro 400$ is too much💀🤷‍♂️,20-10-2023,16,https://www.tiktok.com/@tussalty/video/7291715930495651118
7483munchr,got em off amazon for 329€ and these are the best on the market. even 650€+ headphones cant compete with these,20-10-2023,12,https://www.tiktok.com/@tussalty/video/7291715930495651118
marcelo.xzx,The 4s are better,20-10-2023,13,https://www.tiktok.com/@tussalty/video/7291715930495651118
angelcaballero272,I have them and their one of the best purchases I have ever made,20-10-2023,11,https://www.tiktok.com/@tussalty/video/7291715930495651118
adiopeto,xm3 and Xm 4 are my favorite,20-10-2023,10,https://www.tiktok.com/@tussalty/video/7291715930495651118
cb_1510,"They look great, but damn that’s a lotta money 😳",20-10-2023,10,https://www.tiktok.com/@tussalty/video/7291715930495651118
mynewiphoneacc,I had them and no,20-10-2023,9,https://www.tiktok.com/@tussalty/video/7291715930495651118
sheesh_beans,w review now you can please give me the headphones or the pc,22-10-2023,7,https://www.tiktok.com/@tussalty/video/7291715930495651118
cody.kelley,they don’t stay on ur head good when you lay down and they aren’t loud at all,24-10-2023,8,https://www.tiktok.com/@tussalty/video/7291715930495651118
dawn._.sky,I like the predecessor better personally,24-10-2023,8,https://www.tiktok.com/@tussalty/video/7291715930495651118
rjtorre.s,bro 400 I got em for 300,7-11-2023,7,https://www.tiktok.com/@tussalty/video/7291715930495651118
grey_son_of_gotham,no headphones are worth more than $100,23-10-2023,6,https://www.tiktok.com/@tussalty/video/7291715930495651118
dawn19._,Send one?,31-10-2023,7,https://www.tiktok.com/@tussalty/video/7291715930495651118
justyourlocalguy1312,hi,21-10-2023,7,https://www.tiktok.com/@tussalty/video/7291715930495651118
only1god99,no,30-10-2023,6,https://www.tiktok.com/@tussalty/video/7291715930495651118
nrgbami_corps,I use the wx3 and its beter than the wx5,24-10-2023,6,https://www.tiktok.com/@tussalty/video/7291715930495651118
.._rawr_69,Can i win the pc giveaway,13-11-2023,5,https://www.tiktok.com/@tussalty/video/7291715930495651118
beaannzzzz,Xm5’s do not have unmatched sound quality. They’re actually really mid.,6-11-2023,5,https://www.tiktok.com/@tussalty/video/7291715930495651118
xcccccz13,i bought it 320 euros,21-11-2023,4,https://www.tiktok.com/@tussalty/video/7291715930495651118
hiccuphaddocktoothless,Bose tops it,26-12-2023,2,https://www.tiktok.com/@tussalty/video/7291715930495651118
cj.hp,got this for $269 in my country here in indonesia,18-12-2023,2,https://www.tiktok.com/@tussalty/video/7291715930495651118
tyler_moloney,No,3-1-2024,1,https://www.tiktok.com/@tussalty/video/7291715930495651118
youblocked2,I would go crazy in rainbow with them,20-10-2023,11,https://www.tiktok.com/@tussalty/video/7291715930495651118
user3816039735543,"day 7 of asking for a pc till u give me one.🥺 please I've been getting so much hate, prove them wrong",20-10-2023,11,https://www.tiktok.com/@tussalty/video/7291715930495651118
israeladun,imagine that on gaming😳,20-10-2023,10,https://www.tiktok.com/@tussalty/video/7291715930495651118
user259072143,This guy is so real follow him,20-10-2023,9,https://www.tiktok.com/@tussalty/video/7291715930495651118
dark_zyrex_,minato Namen them,20-10-2023,9,https://www.tiktok.com/@tussalty/video/7291715930495651118
iquizz2farr,hi,20-10-2023,9,https://www.tiktok.com/@tussalty/video/7291715930495651118
hiiro969,honestly bro i need a new pc to improve my editing check my Video on my account,21-10-2023,8,https://www.tiktok.com/@tussalty/video/7291715930495651118
muslimgamerrr,Nuh uh,30-10-2023,7,https://www.tiktok.com/@tussalty/video/7291715930495651118
bingbong1010105,Sick,29-10-2023,7,https://www.tiktok.com/@tussalty/video/7291715930495651118
mielony3200,my Alia express is good,27-11-2023,5,https://www.tiktok.com/@tussalty/video/7291715930495651118
joltiarrowyt,Look I really need a monitor I have a 40 hz monitor I followed and liked I post regularly on YT and I just need it please 🙏,24-10-2023,6,https://www.tiktok.com/@tussalty/video/7291715930495651118
dxjxg,W veeze,13-12-2023,4,https://www.tiktok.com/@tussalty/video/7291715930495651118
sir_kwaxs,nah,5-12-2023,4,https://www.tiktok.com/@tussalty/video/7291715930495651118
uvlicious,"Damn bro this review was so cap. These are terrible for ""on the go"" headphones, they don't even fold or compact at all. Touch controls are finicky, buy the xm4s not the xm5s. TRUST.",31-12-2023,1,https://www.tiktok.com/@tussalty/video/7291715930495651118
anthonyvargas5354,I think it's worth it cuz ppl buy Airpods max for 700 even though they suck,20-10-2023,13,https://www.tiktok.com/@tussalty/video/7291715930495651118
nolanbooher2,Bro those are so sick,20-10-2023,13,https://www.tiktok.com/@tussalty/video/7291715930495651118
bastiiiii06,Crazy but all over 200 is to much for headphones,20-10-2023,10,https://www.tiktok.com/@tussalty/video/7291715930495651118
littlevr1,Pccccccccc,20-10-2023,11,https://www.tiktok.com/@tussalty/video/7291715930495651118
kingshark827,Did you got a black version?,20-10-2023,10,https://www.tiktok.com/@tussalty/video/7291715930495651118
user919299192929102,Good but it cost400€ that’s to much Mybe somebody else would buyed it 😂 and it’s me andi00242 🙌👍,20-10-2023,10,https://www.tiktok.com/@tussalty/video/7291715930495651118
justjadereon,"400 is insane, they cool but that not that cool 💀",20-10-2023,9,https://www.tiktok.com/@tussalty/video/7291715930495651118
nathan.brown2811,Lad could you put the mic further away from your mouth please 😂,24-10-2023,8,https://www.tiktok.com/@tussalty/video/7291715930495651118
jantjiecoetzee,commenting one every video til I get a free pc to go pro👍,7-12-2023,5,https://www.tiktok.com/@tussalty/video/7291715930495651118
manuelrazor,@manuelrazor:@manuelrazor:can I pls get the pc for my bother he has been wanting one for 5 years so pls it is for him pls thank u😁😁😁,22-10-2023,7,https://www.tiktok.com/@tussalty/video/7291715930495651118
ambersloan52,@angel😀😀😀: Can I have a Pc please because I wanna play games on it and I don’t got one and I wanna play with my friends but they have one,21-10-2023,7,https://www.tiktok.com/@tussalty/video/7291715930495651118
m1leswrld2.0,W🔥 pls can I get the pc pls only a desk and chair and a Roku I’m 13 and I have to work hard for my single mom pls it would help me earn more money,25-10-2023,5,https://www.tiktok.com/@tussalty/video/7291715930495651118
kingmughal8116,https://shopping.wed2c.com/s/25II1akx2fb,6-1-2024,0,https://www.tiktok.com/@tussalty/video/7291715930495651118
phiwnnnn2ag,Tôi rất ấn tượng@Kiếm_tiền_dễ_dàng_tại_nhà88,8-12-2023,5,https://www.tiktok.com/@tussalty/video/7291715930495651118
zilxvldaj1q,Tôi rất ấn tượng@Làm_thêm_trực_tuyến188,7-12-2023,4,https://www.tiktok.com/@tussalty/video/7291715930495651118
sxrreal,gangerrrr,24-10-2023,5,https://www.tiktok.com/@tussalty/video/7291715930495651118
maieshaaa,Swear to God above if I see one more of these videos I’m gonna get one 😭😭😭,15-1-2023,1177,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sas__a_,These videos convinced me and I ordered them after trying them on 😂,30-1-2023,2,https://www.tiktok.com/@kikyangela/video/7188337283299282202
maieshaaa,Omg okay review!!! How are you liking it??,30-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
b4ttcm,girl get it😭😭🤭 they may be a bit expensive but their worth it,25-1-2023,2,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sophia_number19,🥰🥰,19-10-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kkkrrriista,Same sis,6-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
delibirdenjoyer,no get the Sennheiser HD 4.50 BT,4-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
simp4.ola,I want to but no money money money,29-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
maieshaaa,Same tbh like I know I said this but I’m still not gonna get it yet 😅,30-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
simp4.ola,Oh really? Ngl I have to somehow survive with £5. Somehow,30-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
castiel.cat,Gonna regret it like I did,8-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
maieshaaa,I love it so far🤞🏽 sorry you’re not liking yours tho ☹️,8-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
vvibes2,Why??,8-4-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
maieshaaa,Update yall: i got it 😳,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
michaelrkk,ga nunggu wh1000xm6 aja?,24-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
.shoom3333,omg,9-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
mazzztnr,best dream headphone,16-1-2023,319,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sidecharacterno.29,THE HEADPHONE STAND FROM SONY STAINED MY HEAPHONES😭😭 idk what to do,15-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
amaliacsssrn,OMGGG YESSS MINE TOO😭😭😭,16-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
sidecharacterno.29,do uk how to clean it😭,16-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
spicyfart069,The only con is they don't get loud enough. especially if your used to beats and skull candy headphones.,24-1-2023,153,https://www.tiktok.com/@kikyangela/video/7188337283299282202
manxel,"Go onto music tab in settings and disable Dolby Atmos, took me 2 days to figure it out but they’re so much louder and better now.",26-1-2023,96,https://www.tiktok.com/@kikyangela/video/7188337283299282202
__theshapeofwater_____,😳🤯 i’m about to try this,26-1-2023,2,https://www.tiktok.com/@kikyangela/video/7188337283299282202
jwhat2,That's insane. The loudest setting on these is deafening. Skullcandy and beats shouldn't even be mentioned in the same sentence as these headphones.,11-2-2023,43,https://www.tiktok.com/@kikyangela/video/7188337283299282202
heshotitfirst,I understand this comment but brands don’t want to go over the recommended volume controls. Noise cancelation should do it.,7-2-2023,10,https://www.tiktok.com/@kikyangela/video/7188337283299282202
thenewmissevil,@Mojo JoJo,28-1-2024,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
eljazzo0,I have slullcandy evos and even i never go max unless I’m working out 😅,28-2-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
metforminee,buy dac bluetooth for more power,16-3-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
cramunch.art,All I needed to know 🥱,10-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
.kaitosbf,well some people want to keep their hearing so i think they should be fine,24-1-2023,28,https://www.tiktok.com/@kikyangela/video/7188337283299282202
hitoshisama,they are plenty loud,28-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
tobesoalize,Are they better than airpod max,26-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
tijjghyi,"Yeah, sound quality is a little better and noise cancelling is way better and they're cheaper",26-1-2023,2,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kitty.softpaws_06,how much r they,27-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
tijjghyi,a little less than 400$ (300£),27-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
czareyyi,How much?😭,26-3-2023,2,https://www.tiktok.com/@kikyangela/video/7188337283299282202
hsgssjjs5,maybe 350 dollar,3-7-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
czareyyi,Ok bye thats too expensive,4-7-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
koalityc,does sound leak ? that’s my biggest concern when buying headphones,21-1-2023,2,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kikyangela,Not at all,26-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
dolcelizzy,Yea according to my friend it does,21-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
_bfsoda_,"I keep on seeing vids about the mx5s and the mx4s, im not super big into headphones so can someone explain the differences to me???",19-1-2023,5,https://www.tiktok.com/@kikyangela/video/7188337283299282202
delladaisy,Xm4 has better noise cancellation,22-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
helptheresfungusonmyfoot,The design and depth of ear cup,25-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ingodohxccp,wait but how much do they cost 🥲,10-7-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
solace1215,"$399,and the previous version costs 349",10-7-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ingodohxccp,😨😭,10-7-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
solace1215,"I definitely do recommend getting if they are in a offer or such,a lot of ppl say that compared to skull candys it isn’t as loud,but u can actually",10-7-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
toy.tootsie,Where did you buy the headphone rack?,5-2-2023,2,https://www.tiktok.com/@kikyangela/video/7188337283299282202
kikyangela,Bonus from sony,6-2-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
luireviewsstuff,Are the x5 so much better than the x4?,28-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
jaynek.be,sound for x5 is slightly better but for overall x4 is better bc it’s cheaper prettier and more portable,29-1-2023,2,https://www.tiktok.com/@kikyangela/video/7188337283299282202
luireviewsstuff,Ok amazing thank you! How is the noice canceling?,29-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
jaynek.be,i don’t have it but my friend says it’s really good :),29-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ivan_meh,exaggeratedly overrated headphones,5-2-2023,3,https://www.tiktok.com/@kikyangela/video/7188337283299282202
pengenjadianakpapamusk,Why? Can u explain,25-8-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
viii1224,Do they fold like the xm4?,26-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
tatii.on,They don’t,26-1-2023,1,https://www.tiktok.com/@kikyangela/video/7188337283299282202
mattman63,Bose QC35 is better,20-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
abdulpakhalal,be fr,25-1-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
ditandinii,ehem@sussss,7-4-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
niyspios,minimal ngetik kisonli bukan kiss,7-4-2023,0,https://www.tiktok.com/@kikyangela/video/7188337283299282202
